gene,cell_line,lineage,chronos_score,is_essential,data_source,license
STAT1,ACH-00375,CRC,-0.239,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00376,OTHER,-0.2538,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00377,BREAST,-0.3092,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00378,BREAST,-0.1973,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00379,BRAIN,-0.2821,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00380,PANC,-0.0101,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00381,OTHER,-0.328,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00382,HEMA,-0.4482,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00383,PANC,-0.4028,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00384,BREAST,-0.2493,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00385,OTHER,-0.2471,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00386,BRAIN,-0.289,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00387,OTHER,-0.4474,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00388,CRC,-0.1537,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00389,OTHER,-0.0295,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00390,SKIN,-0.3156,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00391,CRC,-0.0484,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00392,SKIN,-0.1901,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00393,BRAIN,0.0128,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00394,CRC,-0.2491,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00395,BREAST,-0.2995,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00396,HEMA,-0.1936,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00397,LUNG,-0.385,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00398,BREAST,-0.2589,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00399,BREAST,-0.1204,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00400,LUNG,-0.1971,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00401,OTHER,-0.3246,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00402,HEMA,-0.2899,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00403,CRC,-0.2063,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00404,OTHER,-0.2113,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00405,OTHER,-0.2075,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00406,LUNG,-0.2691,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00407,HEMA,-0.4437,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00408,CRC,-0.4198,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00409,OTHER,-0.2508,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00410,BRAIN,-0.1953,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00411,SKIN,-0.2147,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00412,CRC,-0.4213,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00413,OTHER,-0.3427,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00414,CRC,-0.4961,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00415,LUNG,-0.5287,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00416,CRC,-0.3078,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00417,HEMA,-0.1163,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00418,LUNG,-0.305,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00419,OTHER,-0.0338,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00420,SKIN,-0.3446,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00421,CRC,-0.3153,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00422,CRC,-0.4687,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00423,CRC,-0.3721,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00424,SKIN,-0.4985,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00425,HEMA,-0.5518,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00426,LUNG,-0.4959,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00427,OTHER,-0.3072,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00428,CRC,-0.4305,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00429,HEMA,-0.395,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00430,OTHER,-0.2585,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00431,HEMA,-0.5523,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00432,BRAIN,-0.3078,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00433,HEMA,-0.1928,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00434,CRC,-0.1798,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00435,LUNG,-0.2425,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00436,CRC,-0.3278,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00437,PANC,-0.4136,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00438,BRAIN,-0.3324,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00439,SKIN,-0.072,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00440,OTHER,-0.279,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00441,CRC,-0.336,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00442,BRAIN,-0.2354,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00443,LUNG,-0.3125,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00444,LUNG,-0.2861,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00445,BRAIN,-0.357,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00446,OTHER,-0.3822,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00447,SKIN,-0.1706,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00448,CRC,-0.6126,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00449,SKIN,-0.2482,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00450,CRC,-0.3915,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00451,OTHER,-0.6058,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00452,BRAIN,-0.4662,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00453,CRC,-0.3254,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00454,CRC,-0.3048,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00455,LUNG,-0.209,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00456,OTHER,-0.1988,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00457,BREAST,-0.552,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00458,HEMA,-0.2634,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00459,SKIN,-0.2107,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00460,SKIN,-0.2872,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00461,CRC,-0.2446,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00462,OTHER,-0.6099,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00463,LUNG,-0.4685,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00464,SKIN,-0.1151,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00465,BRAIN,-0.362,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00466,SKIN,0.0135,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00467,OTHER,-0.5118,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00468,CRC,-0.0854,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00469,PANC,-0.4116,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00470,BREAST,-0.1906,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00471,PANC,-0.3643,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00472,CRC,-0.3026,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00473,CRC,-0.2307,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00474,LUNG,-0.412,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00475,LUNG,-0.1998,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00476,BREAST,-0.3599,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00477,SKIN,-0.2933,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00478,SKIN,-0.7168,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00479,BREAST,-0.3706,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00480,BREAST,-0.1305,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00481,LUNG,-0.2158,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00482,SKIN,-0.187,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00483,LUNG,-0.312,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00484,CRC,-0.0686,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00485,BREAST,-0.2767,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00486,PANC,-0.419,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00487,LUNG,-0.1917,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00488,SKIN,-0.1816,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00489,SKIN,-0.2256,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00490,BRAIN,-0.3804,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00491,SKIN,-0.2778,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00492,SKIN,-0.111,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00493,LUNG,-0.2484,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00494,HEMA,-0.5417,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00495,PANC,-0.4143,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00496,BREAST,-0.4213,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00497,SKIN,-0.4331,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00498,BREAST,-0.6367,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00499,PANC,-0.0364,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00500,BRAIN,-0.4514,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00501,OTHER,-0.4406,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00502,OTHER,-0.6113,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00503,PANC,-0.19,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00504,PANC,-0.3336,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00505,HEMA,-0.3726,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00506,LUNG,-0.3647,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00507,HEMA,-0.2318,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00508,PANC,-0.392,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00509,CRC,-0.6183,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00510,CRC,-0.5137,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00511,OTHER,-0.5215,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00512,CRC,-0.2787,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00513,LUNG,-0.1805,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00514,BREAST,-0.1001,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00515,CRC,-0.5652,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00516,LUNG,-0.227,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00517,BRAIN,-0.4123,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00518,CRC,0.1185,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00519,HEMA,-0.1125,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00520,OTHER,-0.0647,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00521,BREAST,-0.1996,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00522,CRC,-0.2627,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00523,SKIN,-0.3804,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00524,CRC,-0.4099,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00525,BREAST,-0.44,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00526,OTHER,-0.2274,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00527,OTHER,-0.0859,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00528,HEMA,-0.3735,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00529,LUNG,-0.4284,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00530,BRAIN,-0.5425,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00531,BRAIN,-0.2833,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00532,BREAST,-0.1356,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00533,SKIN,-0.1281,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00534,CRC,-0.1132,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00535,LUNG,-0.2577,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00536,PANC,-0.3065,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00537,CRC,-0.1277,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00538,CRC,-0.4865,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00539,HEMA,-0.3861,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00540,OTHER,-0.0634,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00541,PANC,-0.4812,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00542,HEMA,-0.3252,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00543,OTHER,-0.2253,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00544,CRC,-0.3076,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00545,BREAST,-0.1476,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00546,BREAST,-0.0911,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00547,CRC,-0.2481,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00548,HEMA,-0.1115,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00549,BREAST,-0.4593,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00550,PANC,-0.3436,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00551,CRC,0.0408,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00552,LUNG,-0.0286,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00553,OTHER,-0.5115,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00554,CRC,-0.3219,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00555,LUNG,-0.2996,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00556,LUNG,-0.2575,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00557,PANC,-0.1289,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00558,SKIN,-0.0441,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00559,PANC,-0.3144,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00560,CRC,-0.1517,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00561,LUNG,-0.2228,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00562,OTHER,-0.3232,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00563,SKIN,-0.5747,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00564,SKIN,-0.1672,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00565,BRAIN,-0.2292,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00566,HEMA,-0.2616,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00567,CRC,-0.4672,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00568,BREAST,-0.0261,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00569,PANC,-0.2971,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00570,BREAST,-0.4912,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00571,OTHER,-0.5153,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00572,PANC,-0.2184,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00573,HEMA,-0.2139,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00574,OTHER,-0.3895,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00575,PANC,-0.2506,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00576,OTHER,-0.2199,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00577,SKIN,-0.299,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00578,OTHER,-0.4252,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00579,BREAST,-0.1758,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00580,PANC,-0.1944,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00581,PANC,-0.2348,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00582,CRC,-0.4451,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00583,BREAST,-0.5197,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00584,OTHER,-0.3085,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00585,SKIN,-0.1806,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00586,CRC,-0.1639,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00587,BREAST,-0.2323,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00588,LUNG,-0.3876,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00589,CRC,-0.4406,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00590,OTHER,-0.3225,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00591,BREAST,-0.3211,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00592,LUNG,-0.1539,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00593,SKIN,-0.392,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00594,CRC,-0.3795,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00595,LUNG,-0.0118,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00596,BRAIN,-0.0873,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00597,SKIN,-0.4524,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00598,OTHER,-0.0997,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00599,SKIN,-0.4883,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00600,PANC,-0.3851,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00601,HEMA,-0.368,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00602,OTHER,-0.3316,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00603,BRAIN,-0.227,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00604,OTHER,-0.304,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00605,HEMA,-0.2278,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00606,OTHER,-0.3803,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00607,CRC,-0.2639,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00608,BRAIN,-0.3082,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00609,BREAST,-0.5282,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00610,PANC,-0.2475,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00611,SKIN,-0.3056,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00612,OTHER,-0.4271,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00613,OTHER,-0.3837,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00614,LUNG,-0.38,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00615,BRAIN,-0.3567,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00616,BRAIN,-0.0562,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00617,BREAST,-0.0065,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00618,CRC,-0.7289,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00619,CRC,-0.2468,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00620,HEMA,-0.1768,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00621,PANC,-0.3524,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00622,OTHER,-0.1808,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00623,PANC,-0.0719,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00624,OTHER,-0.5258,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00625,BREAST,-0.2999,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00626,HEMA,-0.0265,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00627,CRC,-0.5057,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00628,PANC,-0.3373,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00629,HEMA,-0.3873,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00630,OTHER,-0.1622,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00631,HEMA,-0.1413,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00632,CRC,-0.2957,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00633,BREAST,-0.3152,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00634,CRC,-0.5779,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00635,CRC,-0.1065,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00636,BRAIN,-0.373,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00637,BRAIN,-0.3413,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00638,HEMA,-0.1743,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00639,OTHER,-0.2904,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00640,BRAIN,-0.1694,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00641,HEMA,-0.2295,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00642,CRC,-0.2894,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00643,LUNG,-0.2734,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00644,SKIN,-0.4884,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00645,OTHER,-0.3423,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00646,CRC,-0.1574,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00647,PANC,-0.4548,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00648,BRAIN,-0.4273,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00649,CRC,-0.4519,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00650,BREAST,-0.297,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00651,OTHER,-0.1096,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00652,BRAIN,-0.2379,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00653,LUNG,-0.6465,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00654,OTHER,-0.2227,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00655,BREAST,-0.3863,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00656,OTHER,-0.2436,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00657,LUNG,-0.3424,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00658,SKIN,-0.4491,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00659,BREAST,-0.3307,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00660,LUNG,-0.3862,0,DepMap_26Q1_simulation,CC_BY_4.0
